Entity,Code,Year,Deaths - Neoplasms - Sex: Both - Age: Under 5 (Rate),Deaths - Neoplasms - Sex: Both - Age: Age-standardized (Rate),Deaths - Neoplasms - Sex: Both - Age: All Ages (Rate),Deaths - Neoplasms - Sex: Both - Age: 70+ years (Rate),Deaths - Neoplasms - Sex: Both - Age: 5-14 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 50-69 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 15-49 years (Rate),Deaths - Prostate cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Breast cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Pancreatic cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Brain and nervous system cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Lip and oral cavity cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Colon and rectum cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Gallbladder and biliary tract cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Liver cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Larynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Ovarian cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Thyroid cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Uterine cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Bladder cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Cervical cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Kidney cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Stomach cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Nasopharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Testicular cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Other pharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Esophageal cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Non-melanoma skin cancer - Sex: Both - Age: Age-standardized (Rate),"Deaths - Tracheal, bronchus, and lung cancer - Sex: Both - Age: Age-standardized (Rate)"
United Kingdom,GBR,1997,3.488252798,165.2053686,276.2105406,1551.361177,3.461298919,414.5255184,30.77807193,9.438019364,16.62201899,8.005450852,4.004938383,1.41268234,19.14301626,1.966315331,2.419703391,0.979692204,5.450609129,0.353999848,1.036019447,5.437170211,2.31321486,3.419897452,10.2140074,0.784010012,0.136044747,0.766209469,7.081283085,0.871826552,38.27828344
United Kingdom,GBR,1998,3.42753942,163.9527765,275.3978221,1553.924076,3.405238871,403.8789658,30.24793714,9.401486719,16.33091644,8.017179222,4.017385834,1.415137168,18.82565566,1.946172938,2.484597124,0.962983469,5.435551324,0.357736164,1.056199358,5.327798433,2.224861946,3.468329837,9.982843961,0.783956616,0.130574622,0.764968258,7.195494326,0.873839829,37.84789922
United Kingdom,GBR,1999,3.457738695,161.8983124,273.2491597,1547.895977,3.376747922,393.6881541,29.52156415,9.326061914,15.96934761,8.034735457,4.028267605,1.413142464,18.45400388,1.903945653,2.546905103,0.947970316,5.382834127,0.356169336,1.082264894,5.196701024,2.139632445,3.489062827,9.652467757,0.765561691,0.124889236,0.761066246,7.283148003,0.857868158,37.18450773
United Kingdom,GBR,2000,3.383636909,158.7012792,269.456764,1531.802484,3.252276311,381.5050265,28.68894259,9.257046776,15.49570113,8.044792238,4.027417868,1.396080466,17.9368999,1.853433633,2.615689723,0.913907591,5.299541475,0.34619948,1.12029735,5.085586881,2.064810027,3.484662441,9.202130614,0.738293523,0.11844168,0.745262385,7.236329918,0.838802595,36.16568642
United Kingdom,GBR,2001,3.324818099,157.3932168,268.8421602,1534.363909,3.173926142,373.2745786,28.56108018,9.339008003,15.18605585,8.086404699,4.058601295,1.39214132,17.68386107,1.807994165,2.691105671,0.898112522,5.273489536,0.342572317,1.195082637,5.01738694,2.037302013,3.509608743,8.893760141,0.708591772,0.112162536,0.755907409,7.27053977,0.839554151,35.64724338
United Kingdom,GBR,2002,3.307875853,157.6977262,271.2452294,1553.048938,3.118451067,372.2328263,28.36787705,9.382911208,15.0171483,8.176577165,4.069637421,1.404995504,17.67377757,1.79025114,2.802538416,0.891066205,5.25117502,0.347946468,1.249241044,4.986886884,2.007259836,3.563470049,8.761456144,0.698169321,0.111932863,0.762662003,7.424606888,0.844618678,35.76756895
United Kingdom,GBR,2003,3.399322114,156.9180428,271.5927009,1559.713763,3.066138713,369.7544647,27.95929585,9.368508466,14.7910538,8.224590359,4.076699891,1.396626056,17.52893978,1.770874536,2.89973351,0.871198926,5.187198521,0.354058079,1.297732022,4.934787296,1.980061565,3.591709205,8.536821859,0.681959375,0.109809228,0.760504987,7.479318091,0.838909529,35.5947978
United Kingdom,GBR,2004,3.309488646,152.4685708,265.4916223,1528.664874,2.92164703,359.0149301,27.01782208,9.262317803,14.01363575,8.13186972,4.028464087,1.37547344,16.9363275,1.707398255,2.960488292,0.8279232,4.968657559,0.343954868,1.293742798,4.780577097,1.873357467,3.567775708,8.05439464,0.655413221,0.1034987,0.749863098,7.275631841,0.820350513,34.638018
United Kingdom,GBR,2005,3.298269967,150.3968147,263.5839323,1516.872821,2.907314427,354.8829127,26.73066458,9.181556653,13.68995197,8.143079003,4.023065383,1.362106075,16.6160042,1.683925617,3.062666748,0.803363641,4.848734229,0.342384087,1.317000836,4.695206354,1.819473152,3.570361334,7.733510445,0.633702148,0.099659067,0.756833522,7.226234318,0.804152781,34.10263578
United Kingdom,GBR,2006,3.326884668,150.4581361,264.8852054,1521.032952,2.988519286,355.4112755,26.95534381,9.162469712,13.39570185,8.241757112,4.095223799,1.38453441,16.55761389,1.668364131,3.205478522,0.804047307,4.741326752,0.344233437,1.338434994,4.672060729,1.775993423,3.617309882,7.559753544,0.626012049,0.101743039,0.771549794,7.300094275,0.803706959,34.3660521
United Kingdom,GBR,2007,3.259390311,148.3555254,263.0823244,1511.147626,2.945859171,349.4889239,26.60835094,9.084954361,12.99430124,8.239957878,4.090370269,1.377550042,16.25044154,1.642681956,3.29414977,0.780220342,4.611043669,0.342080385,1.352106781,4.604396634,1.731216577,3.589672254,7.29127184,0.607146858,0.098916443,0.779138009,7.195073362,0.79297821,33.9038626
United Kingdom,GBR,2008,3.157676123,148.2703639,264.8432466,1521.004871,2.871062411,348.0313202,26.69570059,9.072152542,12.88751913,8.305519626,4.117568584,1.390586423,16.1995575,1.633977267,3.430574941,0.779433803,4.562341377,0.344437155,1.391141492,4.594080829,1.719884818,3.610011682,7.158962891,0.597936762,0.100033644,0.789802955,7.229478951,0.782547963,33.90279104
United Kingdom,GBR,2009,3.081877342,145.2717633,261.4728367,1499.127938,2.830164408,340.6136203,26.05699344,9.053681808,12.25795205,8.276660468,4.104031958,1.381583582,15.76603252,1.595619537,3.519251264,0.755410146,4.391083398,0.335606597,1.374910036,4.520116168,1.645208407,3.580169425,6.854323751,0.580943086,0.097154763,0.794857059,7.080682487,0.776354809,33.17425841
United Kingdom,GBR,2010,3.003661076,143.7953917,261.116184,1493.192193,2.737217063,337.4958604,25.72703467,9.002705724,12.05559961,8.282785857,4.107793121,1.381369767,15.56400948,1.595681545,3.636872874,0.741487552,4.306517265,0.334097782,1.407194946,4.474549491,1.629600782,3.592114673,6.665835241,0.572298121,0.093827559,0.802657855,7.014430768,0.773163857,32.55448272
United Kingdom,GBR,2011,2.969184408,140.8570735,258.0950645,1480.707355,2.639884674,327.8805581,24.92311642,8.952986492,11.64902571,8.227573636,4.073042575,1.364229193,15.16757121,1.555172127,3.710457554,0.72116796,4.18326587,0.326706547,1.398805462,4.410273156,1.579376905,3.552922226,6.374793188,0.551651106,0.087462857,0.798910902,6.819545336,0.772893292,31.68923326
United Kingdom,GBR,2012,2.913145896,139.4297334,258.4674482,1488.277953,2.636958283,321.3432926,24.22013919,8.947368612,11.45197508,8.229993204,4.075814454,1.35708926,15.01049018,1.536948959,3.824195818,0.705353235,4.127969461,0.326440717,1.417841217,4.398188836,1.540884508,3.541180053,6.208159918,0.536716954,0.082721256,0.800877487,6.722308232,0.78111013,31.06755985
United Kingdom,GBR,2013,2.860780716,140.0156641,262.0133595,1499.010369,2.629578784,321.4135206,24.25025112,9.018247867,11.34470056,8.317276951,4.126125688,1.394274153,15.06388867,1.535777687,3.976017076,0.714366517,4.085230704,0.331401239,1.433341647,4.414136247,1.520365306,3.57248974,6.168480411,0.534132371,0.083385224,0.823887362,6.801748426,0.798735141,31.09131998
United Kingdom,GBR,2014,2.804211803,138.2998533,261.3532577,1484.303623,2.567205901,314.8257896,23.95756785,8.909770273,11.14909123,8.282477899,4.092616963,1.399743388,14.85455781,1.513377101,4.023191307,0.702603203,4.02182896,0.32721215,1.44475637,4.362235208,1.49558513,3.545063599,6.007618559,0.517748242,0.080267433,0.823127817,6.722434475,0.806475049,30.60313447
United Kingdom,GBR,2015,2.797037332,139.3129922,265.9026948,1492.473754,2.440514245,316.4719302,24.05911175,8.985070357,11.21114637,8.375278746,4.117883415,1.431653594,15.02266237,1.522378897,4.114334855,0.71362505,4.012065293,0.33346769,1.477522149,4.395366693,1.498751203,3.584430231,6.024125379,0.515668007,0.082276092,0.843953228,6.82530847,0.828410027,30.65159718
United Kingdom,GBR,2016,2.785485418,140.1906321,269.3121343,1494.734244,2.370619192,318.4257784,24.40538464,9.010660967,11.29909678,8.466446185,4.169934251,1.452051188,15.13967394,1.530284845,4.172054251,0.716222144,4.069989802,0.334151639,1.501865072,4.409410626,1.510474944,3.621100091,6.012065528,0.514609233,0.082202384,0.865967653,6.876853966,0.872822057,30.69779437
United Kingdom,GBR,2017,2.830674619,139.344479,269.9105245,1458.960787,2.357942346,318.8985631,24.34685146,9.012321682,11.33305119,8.425248434,4.159167825,1.434851744,15.13227695,1.517289696,3.782909337,0.712618612,4.097308919,0.332484072,1.469839024,4.398919841,1.504757521,3.613440862,5.986311456,0.52020025,0.083363356,0.85058299,6.860715317,0.847459342,30.45256459
United States,USA,1990,4.445697147,159.8040042,206.0625048,1311.92801,3.728130501,468.1010016,30.81524632,8.739448872,14.19939607,8.384338086,3.828279395,1.788496846,20.61119439,1.254332636,2.857386924,1.414328096,3.929110324,0.354968193,1.510345443,3.407180253,1.940296176,3.208587914,5.50822654,0.328422917,0.136664434,0.827570061,3.481612373,0.67130175,46.94951304
United States,USA,1991,4.317922032,159.9616025,207.4398432,1322.049865,3.653358665,465.5653606,31.14421279,8.833150626,14.17719684,8.396689024,3.852215977,1.761725794,20.35820766,1.225623778,2.958784762,1.416480512,3.95394332,0.356415385,1.498808172,3.397473098,1.918076442,3.257857692,5.381285301,0.326437867,0.134018317,0.81465242,3.511295564,0.667683497,47.13382827
United States,USA,1992,4.165257948,158.647055,207.0529258,1322.3186,3.579459565,456.6641955,31.20832091,8.869268016,13.83887621,8.378866352,3.84363282,1.720845232,19.98033621,1.187195388,3.005359843,1.398456736,3.913661173,0.356444071,1.47228889,3.378792311,1.865573435,3.277873405,5.199327491,0.320757188,0.130571176,0.79714805,3.513683953,0.659672143,46.91094336
United States,USA,1993,4.070457973,160.6641936,211.0769858,1350.580155,3.563084021,456.1148853,31.80464863,8.918672117,13.95831019,8.479770802,3.878516719,1.724618204,20.10579766,1.17422806,3.131876888,1.414638864,3.950639274,0.364901109,1.492466214,3.419299863,1.874982837,3.340152356,5.180967054,0.322039211,0.13190491,0.797793949,3.610914669,0.658015841,47.71073957
United States,USA,1994,3.916745374,159.9486828,211.1381482,1356.400486,3.503407537,447.0245034,31.83805387,8.850327094,13.7361492,8.48342268,3.879727451,1.684004362,19.87309679,1.145858338,3.213398774,1.399399417,3.941959753,0.364264401,1.483326239,3.416585633,1.844686416,3.371571854,5.047818698,0.31509702,0.129189345,0.787085684,3.637895731,0.648761125,47.570321
United States,USA,1995,3.748719253,159.795246,212.3036611,1367.792543,3.425836429,440.4582675,32.04156163,8.741314377,13.57537892,8.500917029,3.874249015,1.664101948,19.71712916,1.122693445,3.327416776,1.387371546,3.940914944,0.369202018,1.480479283,3.421546867,1.821247238,3.411518042,4.944745223,0.310875767,0.12545058,0.777550115,3.678685385,0.640065936,47.69222438
United States,USA,1996,3.682915679,157.4591768,210.3449893,1362.013032,3.349421136,428.0076976,31.85764145,8.505637746,13.18272931,8.452968018,3.855584081,1.610864176,19.28773127,1.085564837,3.41156227,1.353270754,3.893897903,0.37008276,1.459221437,3.409078082,1.777723063,3.393306065,4.763743848,0.303167653,0.122810739,0.756017171,3.660488922,0.629462645,47.01040912
United States,USA,1997,3.673726951,154.9960173,208.3951537,1355.384275,3.281796009,410.6992581,31.44439832,8.218103701,12.78146186,8.39725887,3.826333306,1.561216123,18.88340188,1.054771539,3.482148286,1.311779214,3.862802439,0.370892028,1.439424406,3.389142071,1.741925282,3.364009481,4.614420989,0.294013125,0.119557516,0.737027002,3.627189738,0.619804401,46.28575718
United States,USA,1998,3.617355468,153.1237101,207.4256596,1355.939188,3.215475479,396.3922065,30.8630492,7.992400661,12.33631193,8.39173864,3.81287035,1.522342205,18.60896918,1.026051886,3.568275094,1.286142413,3.813378082,0.370074864,1.423957889,3.387681805,1.690898734,3.342403477,4.505318626,0.286963772,0.119582257,0.722685732,3.643028396,0.616236828,45.79534831
United States,USA,1999,3.551266503,152.842287,208.2091861,1371.49424,3.157930112,387.718847,30.65708384,7.815753773,12.15722541,8.482109827,3.836333194,1.488896226,18.6014202,1.02029744,3.671684516,1.271047966,3.846045477,0.379019428,1.435967158,3.414731178,1.684353049,3.31355351,4.463344562,0.279547894,0.119097492,0.718238262,3.693546625,0.627215391,45.60209305
United States,USA,2000,3.54385018,151.409416,207.6112758,1370.610193,3.123760683,377.2142801,30.68105939,7.618759687,11.9087334,8.494413503,3.82202325,1.464748338,18.30099263,1.00289142,3.764850327,1.245422814,3.842776027,0.384045254,1.433524261,3.413141746,1.656485954,3.31715254,4.358918484,0.274148176,0.118481304,0.707779487,3.707461744,0.626393562,45.17240019
United States,USA,2001,3.480014756,150.3316211,207.1994093,1370.508061,3.089368335,368.6486284,30.89518365,7.401238916,11.81326446,8.537282101,3.802457714,1.446981303,18.05119797,0.986211871,3.867466324,1.220303045,3.878514658,0.388053897,1.44762056,3.424122109,1.649606692,3.320336142,4.271974816,0.26949616,0.119162868,0.706860795,3.732912625,0.631853192,44.76800905
United States,USA,2002,3.495774651,149.1758967,207.0322509,1372.155724,3.108177692,362.5465663,30.85782755,7.25667019,11.56205678,8.600050553,3.807546863,1.432275979,17.77278081,0.964601723,3.952620856,1.198058716,3.866664339,0.388116071,1.443385157,3.447137556,1.620040836,3.32338961,4.180202324,0.264776744,0.12235832,0.705508436,3.747773346,0.630364117,44.46297214
United States,USA,2003,3.437406688,147.1471496,205.9302417,1364.149565,3.078337509,356.0508988,30.5470472,7.067448826,11.32562322,8.617162946,3.774667506,1.407052751,17.36776121,0.944783999,4.024859081,1.17335823,3.826905711,0.384572126,1.439640899,3.439557886,1.59905953,3.298268791,4.081782298,0.259997763,0.120237962,0.700584959,3.733575726,0.624692766,43.8130157
United States,USA,2004,3.377718523,143.3133444,202.1133186,1341.060935,3.022471412,344.5656085,29.63812833,6.864374751,10.89532948,8.574557818,3.709644751,1.360215572,16.68615317,0.915515555,4.06443748,1.12505808,3.732043429,0.381098293,1.413354238,3.410061583,1.549049393,3.239173655,3.906530056,0.25284131,0.117707835,0.685853884,3.656017521,0.614434548,42.56115713
United States,USA,2005,3.375532374,142.2469531,202.6577039,1341.078667,2.978317999,340.1210223,29.43713518,6.742363875,10.74351201,8.635726454,3.695616031,1.349354104,16.43944555,0.906498445,4.178964286,1.115149809,3.663329727,0.387466214,1.420669638,3.429041507,1.551609313,3.231190671,3.85235776,0.250292624,0.118974952,0.686083739,3.68407215,0.61961386,42.11366991
United States,USA,2006,3.33347614,139.8579681,201.0653229,1326.65776,2.882669126,333.0086932,28.79578992,6.563815295,10.47551413,8.619209168,3.648650072,1.322079869,16.04731305,0.890239869,4.262595885,1.087400658,3.578289163,0.389463595,1.422936645,3.411902884,1.548640742,3.175720039,3.761794655,0.246113431,0.118267635,0.679647415,3.643148692,0.622933463,41.23839141
United States,USA,2007,3.307655067,137.199046,199.4661109,1311.12945,2.855500886,327.0938204,27.86367557,6.42457071,10.15720243,8.603955954,3.620956593,1.29957057,15.62896373,0.869594452,4.361250663,1.051384641,3.47317768,0.38887339,1.411400564,3.38876897,1.524593296,3.139751546,3.647989057,0.241333478,0.115779059,0.674864833,3.585871106,0.624742154,40.20011822
United States,USA,2008,3.242979099,135.6592165,199.8002581,1304.16763,2.786801318,324.5086113,27.20911413,6.288751663,10.01319577,8.649420154,3.616729909,1.287579561,15.37127925,0.858230871,4.510680052,1.03217047,3.410492825,0.392601465,1.418869365,3.381645535,1.519901416,3.128831543,3.569288996,0.236686126,0.115453307,0.673968481,3.572664779,0.62694224,39.42473028
United States,USA,2009,3.153996138,133.9139659,199.5401081,1290.55067,2.737045385,321.8884455,26.63926094,6.150662048,9.928052053,8.672637185,3.616829127,1.273183153,15.07915214,0.848540494,4.652639268,1.00354842,3.374462328,0.395064711,1.43017993,3.365077736,1.52080637,3.113398282,3.471167022,0.233004491,0.114797402,0.671620507,3.538004933,0.63150453,38.46432988
United States,USA,2010,3.062257851,130.6610153,197.6839653,1268.66745,2.667743596,314.1627586,25.39363522,6.026346411,9.575481283,8.626777983,3.585236501,1.255278656,14.64473988,0.831140882,4.729659844,0.971215702,3.248488242,0.389365831,1.419946925,3.334959018,1.484079391,3.072171785,3.344617928,0.226438513,0.113365401,0.666905158,3.469470966,0.630750752,37.02845599
United States,USA,2011,3.047838035,129.7198125,198.9599714,1263.946135,2.640789468,312.2434512,24.76050972,5.952118438,9.50268805,8.648627198,3.599178985,1.258754724,14.50630261,0.828519978,4.846520059,0.96037868,3.200689559,0.391268343,1.448807,3.339612755,1.502802185,3.068464707,3.311520189,0.223614019,0.113695916,0.672973474,3.455360488,0.640429663,36.35797666
United States,USA,2012,3.05269773,127.8560257,199.1739193,1247.249706,2.623483742,310.3409567,23.92315635,5.88010225,9.294837063,8.628897488,3.605321225,1.254572101,14.25123963,0.818003367,4.922524305,0.941966425,3.123906071,0.387700252,1.451983202,3.31821831,1.498056311,3.041314071,3.252381501,0.221147926,0.113377371,0.673205062,3.405467034,0.647744646,35.46100806
United States,USA,2013,3.044049536,126.4434357,200.3167787,1230.606265,2.608443352,309.0111867,23.23149093,5.847102154,9.137796592,8.610129176,3.606882737,1.253183825,14.07896648,0.811043114,4.982212133,0.931102506,3.062042226,0.387544471,1.463451728,3.307055291,1.502639208,3.032465712,3.21128626,0.218323926,0.112662622,0.673201607,3.371156432,0.656408415,34.73288143
United States,USA,2014,3.019908125,125.6427586,202.0440536,1217.960055,2.576515071,309.3947564,22.76446011,5.845026722,9.082896781,8.626427592,3.621018317,1.25809665,13.9781017,0.808996164,5.031081667,0.924850589,3.031942978,0.387096791,1.482369222,3.29469427,1.51477929,3.026006305,3.182013031,0.217153459,0.113772279,0.678695462,3.351238917,0.668602847,34.1898589
United States,USA,2015,3.053369115,125.1544253,204.6067858,1209.505108,2.601138633,311.3964138,22.58475858,5.864503669,9.047648516,8.658405538,3.638699785,1.265400723,13.97252954,0.800921518,5.070435462,0.922308205,2.996633813,0.387245795,1.489378718,3.289623362,1.517983,3.042888337,3.16494066,0.217641699,0.115856766,0.684894763,3.35948226,0.675593467,33.74316312
United States,USA,2016,3.07682738,127.0438735,210.6738819,1219.128648,2.65222582,321.3601298,23.10766953,6.003749015,9.202078756,8.758304312,3.688030072,1.285905298,14.24993111,0.808010222,5.081206186,0.942426503,3.059888847,0.390118223,1.49048746,3.31412925,1.524635795,3.101513047,3.210733807,0.221896625,0.122392096,0.69480893,3.426595855,0.676004409,34.26818933
United States,USA,2017,3.019390599,127.6436255,215.3047856,1213.324871,2.634836556,325.3239408,23.17557072,6.089396854,9.265630718,8.789044819,3.696979096,1.290256139,14.35486482,0.808905235,5.075031324,0.94941855,3.084645895,0.389738049,1.490533756,3.31955728,1.523243805,3.123552051,3.224184275,0.223026757,0.122824585,0.697926199,3.455891184,0.675202364,34.40849779
United States Virgin Islands,VIR,1990,4.698026532,156.2182768,120.5000527,1330.501977,4.256426911,358.4875295,33.3243795,27.47110613,13.86227335,3.632406516,1.372071977,2.127628912,20.5831845,3.103172418,4.313351319,2.250926999,2.625313264,0.410028634,1.969883179,1.915452171,6.373825044,2.999957908,11.35152413,0.693211164,0.003579627,1.462773069,3.576764908,0.415008925,18.32126321
United States Virgin Islands,VIR,1991,4.557669604,155.5782419,123.4120282,1333.445272,4.28501078,356.8803998,33.03658136,27.92768366,13.67829818,3.696830509,1.383844118,2.102326334,20.37558725,3.066734319,4.327875447,2.203000967,2.583471745,0.399422918,1.944189664,1.895087156,6.104489239,3.010671061,11.00328131,0.688284128,0.003475097,1.477774341,3.563950559,0.41592618,18.45178307
United States Virgin Islands,VIR,1992,4.469624786,155.0302644,126.4712391,1333.054863,4.139630524,355.2953215,33.02488853,27.93833243,13.60062429,3.724711535,1.377387163,2.10037036,20.28698932,3.044645738,4.305128577,2.182575468,2.544304635,0.393054268,1.925001487,1.86693284,5.908592564,3.02773068,10.80668236,0.68307318,0.003430266,1.497787486,3.585992761,0.411676448,18.67208513
United States Virgin Islands,VIR,1993,4.415067113,155.0834259,130.1879869,1335.635342,4.133651123,355.9445075,33.03287904,28.02521244,13.61560655,3.715856765,1.363426198,2.11084695,20.28334858,3.065123461,4.344725754,2.169785886,2.497427765,0.389725517,1.909186059,1.850879765,5.756442614,3.075346668,10.65544566,0.680084594,0.003362719,1.526523016,3.621781143,0.403888905,18.88021918
United States Virgin Islands,VIR,1994,4.386357826,156.4036599,135.1419235,1347.074144,4.224823695,360.4392473,33.10130532,28.35181999,13.80026705,3.556808811,1.299702455,2.151529895,20.41888489,3.245726382,4.445264133,2.173416172,2.35785866,0.390365664,1.885258366,1.865560192,5.656855481,3.203580092,10.59864439,0.680993408,0.003291522,1.598145092,3.692614721,0.379946321,19.17543882
United States Virgin Islands,VIR,1995,4.370425714,156.3639721,138.9207492,1347.201317,4.267218056,360.4625622,32.81436478,28.59419694,13.74734625,3.717743425,1.372287229,2.110738592,20.46652217,3.105288693,4.505733604,2.153728476,2.502777899,0.388956039,1.91346175,1.836001805,5.564631971,3.20142345,10.32961076,0.675169039,0.003258249,1.566184738,3.687179145,0.396293007,19.16426849
United States Virgin Islands,VIR,1996,4.349067649,157.8324253,144.3427747,1359.877511,4.227923244,364.1332118,32.97296946,29.15535693,13.80684547,4.21834394,1.521034316,2.107926931,20.55185958,2.878112592,4.576840087,2.150474502,2.719539694,0.385842621,1.941429385,1.828982688,5.544823738,3.132239117,10.19902519,0.695762477,0.003290257,1.533111666,3.685596331,0.441420274,19.33990824
United States Virgin Islands,VIR,1997,4.380678358,157.1795222,147.7865013,1361.726606,4.097499089,358.9094169,33.02843721,29.69371923,13.49470609,5.07228231,1.785567836,2.095052853,20.32088171,2.461263916,4.371375153,2.1081876,3.276888229,0.387872668,1.994268499,1.789708737,5.33176408,3.033249033,9.955780586,0.693137991,0.003437922,1.414784466,3.62585909,0.546169116,19.12616178
United States Virgin Islands,VIR,1998,4.43933058,156.6639924,151.5557965,1363.362674,4.010637991,354.5767246,33.33658563,29.72498799,13.39972159,5.610105727,1.966031553,2.083608989,20.07129515,2.260878897,4.30998831,2.100481109,3.52476543,0.389659152,2.027150842,1.771784542,5.247854394,2.93584883,9.8374258,0.702090009,0.003491407,1.396672603,3.58982038,0.604772939,18.8245528
United States Virgin Islands,VIR,1999,4.482798237,159.1941576,158.8075225,1381.274856,3.927651585,364.1196208,33.61636837,30.14070948,13.42348244,6.161368473,2.137587318,2.120464786,20.50820555,2.157710123,4.354117686,2.183674536,3.895818886,0.40396282,2.042567359,1.831949421,5.254855358,2.955668359,9.891952087,0.720506325,0.003548641,1.375599578,3.609938741,0.672336586,19.19561949
United States Virgin Islands,VIR,2000,4.588105503,161.0694314,165.6597404,1395.425266,3.927569431,371.5168017,34.46383856,30.59540423,13.36729655,6.607147233,2.265468214,2.109395261,20.83412329,2.066779622,4.374815953,2.18947781,4.135346342,0.406264271,2.047015603,1.85781849,5.187449784,2.948147327,9.809280596,0.746503586,0.003651015,1.375904319,3.585687755,0.712651318,19.49151304
United States Virgin Islands,VIR,2001,4.611850449,162.0401407,172.0218869,1401.580544,3.85535805,378.2934007,34.73146706,30.74876654,13.44057253,6.905065914,2.362827836,2.127975889,21.00310288,1.987369052,4.353179564,2.202980185,4.287403932,0.398877651,2.052556544,1.868796339,5.153141118,2.930223717,9.698020489,0.743590337,0.003740911,1.354646321,3.58863819,0.75597711,19.70689906
United States Virgin Islands,VIR,2002,4.571760086,161.7042844,177.2240047,1398.129506,3.714658307,382.4423232,34.8118276,30.32220328,13.44736103,7.064384384,2.444561191,2.101539597,20.99605287,1.915055099,4.280456788,2.191422657,4.310643154,0.402505954,2.015554453,1.861613,4.994308021,2.896066662,9.477171515,0.732146179,0.003701641,1.368828584,3.5873648,0.780963511,20.18199783
United States Virgin Islands,VIR,2003,4.581179826,160.5212921,181.4960869,1390.221703,3.626775438,382.5185771,35.29864388,29.75299662,13.33754029,7.104366087,2.507159396,2.076475191,21.06013555,1.79558201,4.216205914,2.174900917,4.342538559,0.39957941,2.016559257,1.867759619,4.90325408,2.900506933,9.22307229,0.741977646,0.003725802,1.351552537,3.567678943,0.779165035,20.19841354
United States Virgin Islands,VIR,2004,4.569087912,161.0350668,188.1242845,1394.347451,3.577697272,389.7221121,35.67027374,30.03084841,13.48183546,7.234563238,2.583066886,2.106282783,21.08739518,1.750844272,4.186429407,2.1885724,4.399843017,0.402444427,2.019569852,1.858119989,4.795203389,2.956413406,9.080260782,0.750683714,0.003843297,1.347145075,3.541246338,0.792603238,20.24823446
United States Virgin Islands,VIR,2005,4.542010645,160.477661,193.4023557,1392.07095,3.532988052,391.5162917,36.01233976,30.30196989,13.45174441,7.315648938,2.614345158,2.081694987,20.86700629,1.69838533,4.164274531,2.180360157,4.422637295,0.405266045,2.011915739,1.87541172,4.681483874,2.957083493,8.839212109,0.752011425,0.003882069,1.337970351,3.506869018,0.80113675,20.1288969
United States Virgin Islands,VIR,2006,4.588215152,163.2471624,203.3761116,1415.709878,3.536776014,403.3682916,36.51883953,31.08638488,13.42815925,7.525011292,2.714715447,2.121835574,21.28565153,1.677608406,4.245907332,2.215002831,4.471765727,0.413875609,2.005614609,1.94966153,4.638183326,3.030042487,8.787188678,0.764476343,0.00400798,1.365672443,3.592709436,0.832086492,20.6359481
United States Virgin Islands,VIR,2007,4.611223677,163.7502544,210.9385698,1410.141757,3.525530245,409.6752487,37.08137303,30.58734783,13.47417231,7.652273411,2.802819149,2.146110005,21.50047854,1.648613653,4.285814927,2.241733528,4.505954474,0.420847307,2.005111145,1.977550903,4.549820394,3.083931511,8.690864535,0.762103702,0.00397831,1.383314347,3.700733887,0.849788088,20.93190885
United States Virgin Islands,VIR,2008,4.703363423,164.9497243,219.6784252,1410.788611,3.546914164,417.3099149,37.33612244,30.6251778,13.50638076,7.795342227,2.850289029,2.187786359,21.82963081,1.643534393,4.304836549,2.247539006,4.464995432,0.427156595,1.974979346,2.026099976,4.43601682,3.127382436,8.681566571,0.774589548,0.003932461,1.411522949,3.778367065,0.864481688,21.31594798
United States Virgin Islands,VIR,2009,4.883841847,167.5158475,230.3238752,1427.564298,3.746969523,425.7966947,37.76286382,30.60990825,13.81988957,8.006356715,2.927548354,2.249739613,22.40945705,1.663630584,4.384002266,2.28057778,4.531904413,0.443995362,1.996703138,2.081774274,4.414652863,3.179467854,8.684248542,0.775674452,0.003960619,1.436726812,3.864872019,0.886182787,21.72193921
